ID,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
,1,2017-07-09 15:21:15,2017-07-09 15:30:05,3,1.1,6,N,43,162,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-05 21:49:02,2017-12-05 21:49:43,1,1.9,6,N,229,229,2,0,0,0,0,0,0,0
,1,2017-12-08 23:49:15,2017-12-09 00:03:55,2,1.7,6,N,113,170,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-19 04:52:07,2017-12-19 04:52:31,1,0,6,N,100,186,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-29 01:11:34,2017-10-29 01:12:12,1,0,6,N,147,147,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-18 05:43:53,2017-10-18 05:44:54,0,0.1,6,N,247,247,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-23 15:31:20,2017-10-23 15:31:33,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-11-21 17:43:15,2017-11-21 17:43:21,1,0.9,6,N,249,249,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-11-02 22:37:23,2017-11-02 22:37:52,1,0,6,N,265,265,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-07-07 12:33:01,2017-07-07 12:33:05,1,0,6,N,162,162,1,2.5,0,0.5,15,0,0.3,18.3
,1,2017-07-03 07:48:17,2017-07-03 08:00:57,1,6.4,6,N,132,134,2,6666.65,0,0.5,0,0,0.3,6667.45
,2,2017-09-02 22:10:54,2017-09-02 22:10:57,1,0,6,N,144,144,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-14 21:03:53,2017-09-14 21:25:04,5,2.6,6,N,144,230,1,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-23 18:28:46,2017-09-23 18:29:10,1,0,6,N,158,158,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-08-22 08:56:20,2017-08-22 08:56:49,1,0,6,N,164,161,1,5.5,0,0.5,1.26,0,0.3,7.56
,1,2017-08-04 21:27:08,2017-08-04 21:27:20,1,0,6,N,48,48,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-28 03:12:38,2017-07-28 03:12:47,1,0,6,N,4,4,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-19 13:29:14,2017-07-19 13:29:21,1,0,6,N,231,231,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-06-26 08:01:48,2017-06-26 08:21:55,1,6.81,6,N,140,88,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-06-28 13:47:42,2017-06-28 13:53:14,1,1.7,6,N,129,93,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-10-05 06:06:14,2017-10-05 06:06:32,1,0,6,N,138,138,1,5.5,0,0.5,26,0,0.3,32.3
,1,2017-10-31 03:29:13,2017-10-31 03:29:24,1,8.3,6,N,87,87,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-10 15:40:16,2017-10-10 15:40:26,1,0,6,N,261,261,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-08 14:49:10,2017-10-08 14:50:29,2,0,6,N,100,164,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-24 23:52:10,2017-08-24 23:52:20,1,0,6,N,144,144,2,0.02,0,0.5,0,0,0.3,0.82
,1,2017-08-22 16:59:58,2017-08-22 17:00:05,1,0,6,N,163,163,2,5.5,0,0.5,0,0,0.3,6.3
,2,2017-08-25 23:38:56,2017-08-25 23:39:17,1,0,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-11 09:09:40,2017-08-11 09:09:51,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-15 07:35:55,2017-08-15 07:36:08,1,0,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-23 13:45:17,2017-12-23 13:47:00,2,1.3,6,N,264,264,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-12-16 18:57:13,2017-12-16 19:08:58,1,0.9,6,N,107,148,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-13 04:07:34,2017-12-13 04:07:53,1,0,6,N,90,90,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-02 02:06:37,2017-12-02 02:07:01,1,0,6,N,158,158,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-09-13 13:22:10,2017-09-13 13:22:16,3,0,6,N,193,193,2,0,0,0,0,0,0,0
,1,2017-09-20 09:46:42,2017-09-20 09:47:50,1,0,6,N,145,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-24 10:13:35,2017-09-24 10:14:32,1,0,6,N,186,186,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-21 13:30:07,2017-07-21 13:30:18,1,0.1,6,N,1,1,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-27 08:39:50,2017-07-27 08:39:56,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-27 23:50:01,2017-07-28 00:00:46,1,4.6,6,N,132,218,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-30 08:53:27,2017-07-30 09:06:40,1,7.7,6,N,138,75,2,2.5,0,0.5,0,5.76,0.3,9.06
,2,2017-12-26 17:03:00,2017-12-26 17:03:09,3,0,6,N,264,264,2,5.5,0.3,0.5,0,0,0,6.3
,1,2017-12-24 01:56:57,2017-12-24 02:05:41,1,3.3,6,N,170,226,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-12-26 17:05:12,2017-12-26 17:05:16,3,0,6,N,264,264,2,3.5,0.3,0.5,0,0,0,4.3
,1,2017-12-02 14:15:54,2017-12-02 14:15:57,1,0,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-02 02:45:52,2017-12-02 02:45:58,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-25 14:40:54,2017-12-25 14:41:08,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-18 12:14:18,2017-12-18 12:24:46,1,1.7,6,N,166,42,1,2.5,0,0.5,9,0,0.3,12.3
,1,2017-07-24 11:35:53,2017-07-24 11:36:11,1,0,6,N,230,230,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-07-20 05:19:34,2017-07-20 05:19:37,1,0,6,N,170,170,2,4.5,0,0.5,0,0,0.3,5.3
,2,2017-07-01 02:33:32,2017-07-01 02:33:36,1,0,6,N,79,79,1,3.5,0,0.5,1.08,0,0.3,5.38
,2,2017-07-17 13:23:30,2017-07-17 13:37:59,1,1.69,6,N,261,114,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-18 15:52:33,2017-07-18 15:52:38,1,0,6,N,13,13,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-11-21 11:13:50,2017-11-21 11:13:57,1,0,6,N,236,236,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-09-13 13:17:27,2017-09-13 13:21:08,3,0,6,N,193,193,2,0,0,0,0,0,0,0
,1,2017-09-26 18:17:14,2017-09-26 18:17:22,1,0,6,N,229,229,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-09-23 20:43:57,2017-09-23 20:44:16,2,0,6,N,229,229,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-15 21:00:33,2017-09-15 21:00:50,1,0,6,N,140,140,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-30 18:13:03,2017-09-30 18:13:06,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-10-12 09:41:49,2017-10-12 10:02:01,1,6.77,6,N,262,88,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-05-15 12:13:41,2017-05-15 12:14:04,1,10.9,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-08-26 01:30:03,2017-08-26 01:34:03,1,0,6,N,265,265,1,3.5,0,0.5,0,10.5,0.3,14.8
,2,2017-08-24 22:28:11,2017-08-24 22:44:40,1,2.35,6,N,158,170,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-22 19:52:32,2017-08-22 19:52:32,1,0,6,N,138,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-20 00:43:46,2017-08-20 00:43:49,1,0,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-13 16:39:38,2017-10-13 16:39:57,1,0,6,N,198,198,2,0,0,0.5,0,0,0.3,0.8
,1,2017-10-06 01:39:06,2017-10-06 01:40:06,2,0.1,6,N,164,100,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-19 17:22:25,2017-10-19 17:22:31,1,0,6,N,145,145,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-22 21:02:54,2017-10-22 21:03:18,1,0.1,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-29 19:08:39,2017-09-29 19:08:46,1,0,6,N,13,13,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-30 13:47:53,2017-09-30 13:48:07,1,0,6,N,236,236,1,2.5,0,0.5,26,0,0.3,29.3
,1,2017-10-22 19:12:06,2017-10-22 19:12:12,1,0,6,N,246,246,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-05-24 21:09:44,2017-05-24 21:09:48,1,3.7,6,N,132,132,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-05-05 16:11:22,2017-05-05 16:11:29,3,0,6,N,132,132,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-02-28 18:48:20,2017-02-28 18:48:20,1,0,6,Y,113,264,2,32.76,0,0.5,0,0,0.3,33.56
,1,2017-02-07 08:05:42,2017-02-07 08:05:56,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-02-02 12:27:48,2017-02-02 12:27:58,1,0,6,N,1,1,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-02-06 14:21:01,2017-02-06 14:21:05,1,0,6,N,1,1,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-02-27 17:53:26,2017-02-27 18:08:46,1,0.8,6,N,164,107,1,2.5,0,0.5,0.65,0,0.3,3.95
,2,2017-10-15 11:56:09,2017-10-15 11:59:34,1,0.59,6,N,43,239,2,5.5,0,0.5,0,0,0.3,6.3
,2,2017-05-15 10:58:02,2017-05-15 10:58:07,1,0.01,6,N,264,48,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-05-21 02:48:22,2017-05-21 02:48:30,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-20 13:25:16,2017-04-20 13:25:16,2,0,6,N,264,264,2,0,0,0,0,0,0,0
,1,2017-04-30 11:23:58,2017-04-30 11:24:16,1,0.3,6,N,145,226,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-04-02 14:23:27,2017-04-02 14:23:41,1,0,6,N,194,194,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-09 18:23:36,2017-04-09 18:23:40,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-20 13:32:25,2017-04-20 13:32:30,1,9.8,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-11 18:14:24,2017-04-11 18:14:41,1,0,6,N,229,229,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-14 18:49:57,2017-04-14 18:50:44,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-12 11:54:00,2017-06-12 11:54:00,1,0,6,Y,132,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-12 15:25:45,2017-06-12 15:25:48,1,0,6,N,68,68,1,2.5,0,0.5,18,0,0.3,21.3
,1,2017-04-27 15:24:24,2017-04-27 15:24:38,1,0,6,N,148,148,1,5.5,0,0.5,1.55,0,0.3,7.85
,1,2017-04-03 19:26:40,2017-04-03 19:26:51,1,0,6,N,233,233,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-19 12:47:49,2017-04-19 12:47:55,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-04-11 11:09:56,2017-04-11 11:10:07,1,0,6,N,264,264,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-08-11 19:03:39,2017-08-11 19:07:50,1,0,6,N,264,239,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-08-30 09:10:39,2017-08-30 09:10:48,1,0,6,N,168,168,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-08 08:13:42,2017-08-08 08:13:45,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-21 11:51:27,2017-08-21 11:51:31,1,0,6,N,87,87,1,2.5,0,0.5,16,0,0.3,19.3
,1,2017-08-23 09:36:17,2017-08-23 09:36:29,1,0,6,N,232,232,2,5.5,0,0.5,0,0,0.3,6.3
,2,2017-08-21 15:49:16,2017-08-21 15:49:21,1,0,6,N,138,138,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-08-25 18:47:14,2017-08-25 18:48:19,1,0,6,N,70,70,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-17 10:55:42,2017-08-17 10:56:29,1,0,6,N,48,48,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-25 18:45:12,2017-08-25 18:45:12,1,0,6,N,70,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-08-01 09:27:59,2017-08-01 09:32:45,1,0,6,N,43,236,1,5.5,0,0.5,63.7,0,0.3,70
,1,2017-08-07 19:27:51,2017-08-07 19:28:19,1,1.8,6,N,239,239,1,2.5,0,0.5,10.2,0,0.3,13.5
,2,2017-10-08 07:51:01,2017-10-08 07:51:09,1,0,6,N,236,236,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-10-01 19:19:14,2017-10-01 19:19:27,1,0,6,N,1,1,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-07 04:37:59,2017-10-07 04:38:35,1,0,6,N,50,50,1,2.5,0,0.5,20,0,0.3,23.3
,1,2017-12-10 21:25:42,2017-12-10 21:25:47,1,0,6,N,265,265,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-12-09 01:31:02,2017-12-09 01:32:01,1,0.1,6,N,114,114,2,3.5,0,0.5,0,0,0.3,4.3
,2,2017-12-21 13:02:11,2017-12-21 13:03:12,1,0,6,N,239,239,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-06 21:52:43,2017-12-06 21:52:43,1,0,6,N,132,264,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-09-14 10:31:38,2017-09-14 10:33:14,3,0,6,N,207,207,2,0,0,0,0,0,0,0
,2,2017-09-09 23:09:44,2017-09-09 23:10:27,1,0,6,N,232,232,1,3.5,0,0.5,20.08,0,0.3,24.38
,1,2017-09-15 17:38:38,2017-09-15 17:38:42,1,0,6,N,145,145,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-18 16:42:22,2017-09-18 16:42:39,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-21 21:20:16,2017-09-21 21:24:32,2,2.6,6,N,264,264,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-05-02 13:54:05,2017-05-02 13:54:15,1,0,6,N,193,193,2,45,0.8,0.5,0,0,0.3,46.6
,1,2017-05-16 03:53:47,2017-05-16 03:53:50,1,0,6,N,161,161,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-05-20 16:03:47,2017-05-20 16:03:52,1,1.1,6,N,161,161,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-05-24 18:35:20,2017-05-24 18:41:09,1,3.8,6,N,264,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-05-12 07:00:47,2017-05-12 07:00:53,1,12,6,N,49,49,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-05-12 15:18:19,2017-05-12 15:18:41,1,0,6,N,158,125,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-05-22 15:25:18,2017-05-22 15:25:32,1,0,6,N,168,168,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-06-07 11:24:56,2017-06-07 11:26:07,6,0,6,N,207,207,2,65,0.3,0.5,0,0,0,65.8
,1,2017-06-03 10:35:26,2017-06-03 10:38:01,1,0.1,6,N,75,75,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-09 18:11:49,2017-06-09 18:12:02,2,0,6,N,158,158,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-11 17:16:39,2017-06-11 17:16:52,1,0,6,N,232,232,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-11 15:35:15,2017-06-11 15:44:14,3,1.3,6,N,234,246,1,2.5,0,0.5,0.95,0,0.3,4.25
,2,2017-06-07 12:50:08,2017-06-07 12:50:23,6,0,6,N,207,207,2,900,0.3,0.5,0,0,0,900.8
,2,2017-09-14 11:28:18,2017-09-14 11:28:29,3,0,6,N,207,207,2,0,0,0,0,0,0,0
,1,2017-09-07 20:34:29,2017-09-07 20:34:52,1,0,6,N,138,138,2,5.5,0,0.5,0,0,0.3,6.3
,2,2017-09-13 11:54:51,2017-09-13 11:56:30,2,0,6,N,193,193,2,5.5,0.3,0.5,0,0,0,6.3
,1,2017-09-28 00:54:37,2017-09-28 00:54:43,1,0,6,N,158,158,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-28 13:20:40,2017-09-28 13:20:51,1,0,6,N,33,33,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-09-14 22:49:01,2017-09-14 22:49:06,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-05 00:36:19,2017-04-05 00:36:19,1,0,6,N,113,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-04-27 16:53:12,2017-04-27 16:53:19,1,0.2,6,N,231,231,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-21 07:37:17,2017-07-21 07:37:20,1,0,6,N,215,215,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-13 08:27:17,2017-07-13 08:34:15,1,0.6,6,N,125,231,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-05-17 10:47:43,2017-05-17 10:47:48,1,0,6,N,132,132,2,2.59,0,0.5,0,0,0.3,3.39
,1,2017-11-11 17:53:42,2017-11-11 17:54:05,1,2.5,6,N,141,141,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-11-05 21:44:20,2017-11-05 21:46:33,1,0,6,N,41,41,1,3.5,0,0.5,49,5.76,0.3,59.06
,1,2017-11-04 19:09:32,2017-11-04 19:09:40,1,0,6,N,231,231,1,3.5,0,0.5,7,0,0.3,11.3
,2,2017-11-12 23:26:47,2017-11-12 23:27:45,1,0,6,N,132,132,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-11-03 15:42:51,2017-11-03 15:53:10,1,1.4,6,N,164,113,1,2.5,0,0.5,4,0,0.3,7.3
,1,2017-04-28 07:28:36,2017-04-28 07:29:07,1,0.1,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-05-16 20:46:19,2017-05-16 20:46:23,1,0,6,N,158,158,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-05-07 16:25:19,2017-05-07 16:25:28,1,0,6,N,79,79,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-27 06:15:59,2017-06-27 06:16:52,1,0.3,6,N,223,223,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-06-20 15:32:31,2017-06-20 15:32:41,1,0,6,N,237,237,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-11-13 21:34:00,2017-11-13 21:34:03,1,0,6,N,226,226,2,5.5,0,0.5,0,0,0.3,6.3
,1,2017-11-01 05:42:43,2017-11-01 05:42:56,1,1.1,6,N,141,141,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-11-10 13:56:02,2017-11-10 13:58:21,2,0.1,6,N,237,237,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-11-17 23:04:57,2017-11-17 23:05:29,1,8.4,6,N,186,186,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-11-17 12:42:04,2017-11-17 12:42:18,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-05-03 14:43:47,2017-05-03 14:43:59,1,0,6,N,193,193,2,0,0,0,0,0,0,0
,1,2017-05-24 07:01:14,2017-05-24 07:05:24,2,1,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-21 05:16:57,2017-07-21 05:19:44,1,0.6,6,N,137,234,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-05 17:28:51,2017-07-05 17:29:06,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-31 00:31:46,2017-07-31 00:31:53,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-01 03:00:45,2017-07-01 04:09:21,1,44.9,6,N,100,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-01 15:28:49,2017-07-01 15:29:01,1,0,6,N,232,232,1,2.5,0,0.5,8.5,0,0.3,11.8
,1,2017-12-07 02:36:01,2017-12-07 02:36:12,1,0,6,N,48,48,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-17 13:44:55,2017-12-17 13:45:04,1,0,6,N,41,41,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-21 11:48:51,2017-07-21 11:51:15,1,1.3,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-11 13:17:34,2017-07-11 13:17:42,1,0,6,N,230,230,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-07-11 11:45:08,2017-07-11 11:56:53,1,2.5,6,N,146,112,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-10-18 09:19:01,2017-10-18 09:19:09,1,0,6,N,169,169,2,5.5,0,0.5,0,0,0.3,6.3
,2,2017-10-22 22:49:40,2017-10-22 22:49:45,1,0,6,N,264,235,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-10-11 08:35:14,2017-10-11 08:35:35,1,15.9,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-01 13:14:23,2017-10-01 13:14:28,1,0,6,N,264,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-26 19:53:17,2017-10-26 19:53:17,1,0,6,N,148,264,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-20 23:17:20,2017-10-20 23:17:26,1,0,6,N,132,132,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-24 12:22:37,2017-10-24 12:22:47,1,0,6,N,158,158,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-12-26 17:02:12,2017-12-26 17:02:22,4,0,6,N,264,264,2,2.5,0.3,0.5,0,0,0,3.3
,1,2017-12-25 15:07:29,2017-12-25 15:18:58,1,2.6,6,N,230,140,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-12-18 21:53:35,2017-12-18 21:53:42,1,0,6,N,161,161,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-12-27 16:04:00,2017-12-27 16:04:23,6,0,6,N,264,264,2,2.5,0.3,0.5,0,0,0,3.3
,2,2017-12-27 16:03:24,2017-12-27 16:03:32,3,0,6,N,264,264,2,2.5,0.3,0.5,0,0,0,3.3
,1,2017-10-07 08:57:59,2017-10-07 08:58:19,1,0,6,N,163,163,2,4.5,0,0.5,0,0,0.3,5.3
,2,2017-10-06 11:06:42,2017-10-06 11:07:00,1,0,6,Y,264,264,1,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-14 15:46:59,2017-10-14 15:47:03,1,0,6,N,138,138,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-11 22:36:26,2017-10-11 22:59:50,1,12,6,N,132,129,2,3.5,0,0.5,0,0,0.3,4.3
,1,2017-10-05 14:53:36,2017-10-05 14:53:38,1,0,6,N,265,265,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-10-12 17:15:09,2017-10-12 17:24:18,1,1.2,6,N,90,125,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-12 16:53:32,2017-06-12 16:53:34,1,1.1,6,N,48,48,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-19 20:45:04,2017-06-19 20:45:06,1,0,6,N,211,211,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-13 20:48:42,2017-06-13 20:53:34,2,3.2,6,N,138,194,2,2.5,0,0.5,0,0,0.3,3.3
,1,2017-06-22 16:45:24,2017-06-22 17:01:55,1,2.5,6,N,48,68,2,2.5,0,0.5,0,0,0.3,3.3
,2,2017-09-14 10:36:09,2017-09-14 10:36:13,3,0,6,N,207,207,2,0,0,0,0,0,0,0
